subject,condition,replication,leg,joint,time,angle
7,3,3,2,2,13,19.32818947
7,3,3,2,2,14,18.60519906
7,3,3,2,2,15,17.81828853
7,3,3,2,2,16,17.00909365
7,3,3,2,2,17,16.21371482
7,3,3,2,2,18,15.46202809
7,3,3,2,2,19,14.77683406
7,3,3,2,2,20,14.17366418
7,3,3,2,2,21,13.66107113
7,3,3,2,2,22,13.24089194
7,3,3,2,2,23,12.90819173
7,3,3,2,2,24,12.65153947
7,3,3,2,2,25,12.4541169
7,3,3,2,2,26,12.29552079
7,3,3,2,2,27,12.15392206
7,3,3,2,2,28,12.00820223
7,3,3,2,2,29,11.83973963
7,3,3,2,2,30,11.6334756
7,3,3,2,2,31,11.37804545
7,3,3,2,2,32,11.06537219
7,3,3,2,2,33,10.69003983
7,3,3,2,2,34,10.24904532
7,3,3,2,2,35,9.742371075
7,3,3,2,2,36,9.174555039
7,3,3,2,2,37,8.556498944
7,3,3,2,2,38,7.906347924
7,3,3,2,2,39,7.248485293
7,3,3,2,2,40,6.610699011
7,3,3,2,2,41,6.020519283
7,3,3,2,2,42,5.501838934
7,3,3,2,2,43,5.072569384
7,3,3,2,2,44,4.743721799
7,3,3,2,2,45,4.519542558
7,3,3,2,2,46,4.398510609
7,3,3,2,2,47,4.37490127
7,3,3,2,2,48,4.441574979
7,3,3,2,2,49,4.594439826
7,3,3,2,2,50,4.838047219
7,3,3,2,2,51,5.190706178
7,3,3,2,2,52,5.686868549
7,3,3,2,2,53,6.375807939
7,3,3,2,2,54,7.317081443
7,3,3,2,2,55,8.573877911
7,3,3,2,2,56,10.20506806
7,3,3,2,2,57,12.25600564
7,3,3,2,2,58,14.74815014
7,3,3,2,2,59,17.66979752
7,3,3,2,2,60,20.97032562
7,3,3,2,2,61,24.56293992
7,3,3,2,2,62,28.3368429
7,3,3,2,2,63,32.17665061
7,3,3,2,2,64,35.98041782
7,3,3,2,2,65,39.66834217
7,3,3,2,2,66,43.18155372
7,3,3,2,2,67,46.4765033
7,3,3,2,2,68,49.52059386
7,3,3,2,2,69,52.29021554
7,3,3,2,2,70,54.76901327
7,3,3,2,2,71,56.94500242
7,3,3,2,2,72,58.8071487
7,3,3,2,2,73,60.34346045
7,3,3,2,2,74,61.54174114
7,3,3,2,2,75,62.3924696
7,3,3,2,2,76,62.89183912
7,3,3,2,2,77,63.04317595
7,3,3,2,2,78,62.85615138
7,3,3,2,2,79,62.34497361
7,3,3,2,2,80,61.52648458
7,3,3,2,2,81,60.41827995
7,3,3,2,2,82,59.03635954
7,3,3,2,2,83,57.3921682
7,3,3,2,2,84,55.48991394
7,3,3,2,2,85,53.32607379
7,3,3,2,2,86,50.89238549
7,3,3,2,2,87,48.18187937
7,3,3,2,2,88,45.19570734
7,3,3,2,2,89,41.94880886
7,3,3,2,2,90,38.47446618
7,3,3,2,2,91,34.82773868
7,3,3,2,2,92,31.08841982
7,3,3,2,2,93,27.36147135
7,3,3,2,2,94,23.77300092
7,3,3,2,2,95,20.460003
7,3,3,2,2,96,17.55485214
7,3,3,2,2,97,15.16740671
7,3,3,2,2,98,13.36862359
7,3,3,2,2,99,12.17956305
7,3,3,2,2,100,11.56999126
7,3,3,2,3,0,23.39121704
7,3,3,2,3,1,22.86133089
7,3,3,2,3,2,22.28570535
7,3,3,2,3,3,21.67041939
7,3,3,2,3,4,21.02140475
7,3,3,2,3,5,20.34182006
7,3,3,2,3,6,19.63160538
7,3,3,2,3,7,18.88933276
7,3,3,2,3,8,18.11447953
7,3,3,2,3,9,17.3081326
7,3,3,2,3,10,16.47174572
7,3,3,2,3,11,15.60516727
7,3,3,2,3,12,14.70540466
7,3,3,2,3,13,13.76688324
7,3,3,2,3,14,12.78337915
7,3,3,2,3,15,11.75130971
7,3,3,2,3,16,10.67373579
7,3,3,2,3,17,9.564040513
7,3,3,2,3,18,8.446929805
7,3,3,2,3,19,7.355186602
7,3,3,2,3,20,6.322190718
7,3,3,2,3,21,5.372992929
7,3,3,2,3,22,4.517691584
7,3,3,2,3,23,3.74960999
7,3,3,2,3,24,3.04869749
7,3,3,2,3,25,2.388237536
7,3,3,2,3,26,1.742104621
7,3,3,2,3,27,1.090488417
7,3,3,2,3,28,0.423163038
7,3,3,2,3,29,-0.259840647
7,3,3,2,3,30,-0.949583393
7,3,3,2,3,31,-1.631580685
7,3,3,2,3,32,-2.290533117
7,3,3,2,3,33,-2.915638661
7,3,3,2,3,34,-3.505043519
7,3,3,2,3,35,-4.067459516
7,3,3,2,3,36,-4.620028252
7,3,3,2,3,37,-5.182854141
7,3,3,2,3,38,-5.772382192
7,3,3,2,3,39,-6.396210768
7,3,3,2,3,40,-7.051175003
7,3,3,2,3,41,-7.725101558
7,3,3,2,3,42,-8.40137119
7,3,3,2,3,43,-9.063949555
7,3,3,2,3,44,-9.700694579
7,3,3,2,3,45,-10.30420869
7,3,3,2,3,46,-10.87104244
7,3,3,2,3,47,-11.40036955
7,3,3,2,3,48,-11.89196805
7,3,3,2,3,49,-12.34334476
7,3,3,2,3,50,-12.74687954
7,3,3,2,3,51,-13.08821481
7,3,3,2,3,52,-13.34633024
7,3,3,2,3,53,-13.49445737
7,3,3,2,3,54,-13.50094122
7,3,3,2,3,55,-13.33013864
7,3,3,2,3,56,-12.94432176
7,3,3,2,3,57,-12.3078996
7,3,3,2,3,58,-11.39439373
7,3,3,2,3,59,-10.19471532
7,3,3,2,3,60,-8.724551865
7,3,3,2,3,61,-7.027311294
7,3,3,2,3,62,-5.171361528
7,3,3,2,3,63,-3.240291028
7,3,3,2,3,64,-1.318308969
7,3,3,2,3,65,0.525397642
7,3,3,2,3,66,2.248871093
7,3,3,2,3,67,3.8427708
7,3,3,2,3,68,5.327769559
7,3,3,2,3,69,6.744676829
7,3,3,2,3,70,8.13974778
7,3,3,2,3,71,9.549738353
7,3,3,2,3,72,10.99113833
7,3,3,2,3,73,12.45613842
7,3,3,2,3,74,13.91660644
7,3,3,2,3,75,15.33395839
7,3,3,2,3,76,16.67194352
7,3,3,2,3,77,17.90771459
7,3,3,2,3,78,19.03717619
7,3,3,2,3,79,20.07351053
7,3,3,2,3,80,21.04021038
7,3,3,2,3,81,21.96231501
7,3,3,2,3,82,22.85898107
7,3,3,2,3,83,23.73861834
7,3,3,2,3,84,24.59628161
7,3,3,2,3,85,25.41307681
7,3,3,2,3,86,26.15760046
7,3,3,2,3,87,26.79031198
7,3,3,2,3,88,27.27051755
7,3,3,2,3,89,27.56500173
7,3,3,2,3,90,27.65644301
7,3,3,2,3,91,27.54885847
7,3,3,2,3,92,27.26865115
7,3,3,2,3,93,26.86010748
7,3,3,2,3,94,26.3768879
7,3,3,2,3,95,25.87186042
7,3,3,2,3,96,25.38798133
7,3,3,2,3,97,24.95187745
7,3,3,2,3,98,24.57056981
7,3,3,2,3,99,24.231244
7,3,3,2,3,100,23.90493285
7,3,4,1,1,0,8.229447821
7,3,4,1,1,1,8.24801235
7,3,4,1,1,2,8.029317905
7,3,4,1,1,3,7.55348924
7,3,4,1,1,4,6.848042621
7,3,4,1,1,5,5.994135856
7,3,4,1,1,6,5.115630789
7,3,4,1,1,7,4.348892762
7,3,4,1,1,8,3.804269663
7,3,4,1,1,9,3.53628966
7,3,4,1,1,10,3.53409599
7,3,4,1,1,11,3.734728439
7,3,4,1,1,12,4.049901253
7,3,4,1,1,13,4.395142424
7,3,4,1,1,14,4.711376593
7,3,4,1,1,15,4.973697853
7,3,4,1,1,16,5.187967192
7,3,4,1,1,17,5.37884131
7,3,4,1,1,18,5.574851553
7,3,4,1,1,19,5.7959752
7,3,4,1,1,20,6.047166349
7,3,4,1,1,21,6.31866285
7,3,4,1,1,22,6.591449162
7,3,4,1,1,23,6.84485122
7,3,4,1,1,24,7.063196073
7,3,4,1,1,25,7.238906378
7,3,4,1,1,26,7.371198778
7,3,4,1,1,27,7.462167608
7,3,4,1,1,28,7.513055418
7,3,4,1,1,29,7.522823412
7,3,4,1,1,30,7.48935588
7,3,4,1,1,31,7.412399756
7,3,4,1,1,32,7.29682423
7,3,4,1,1,33,7.154648515
7,3,4,1,1,34,7.004161815
7,3,4,1,1,35,6.866024237
7,3,4,1,1,36,6.757814427
7,3,4,1,1,37,6.689262694
7,3,4,1,1,38,6.659840949
7,3,4,1,1,39,6.65917913
7,3,4,1,1,40,6.670721285
7,3,4,1,1,41,6.677413039
7,3,4,1,1,42,6.667309588
7,3,4,1,1,43,6.637025357
7,3,4,1,1,44,6.591876721
7,3,4,1,1,45,6.543244164
7,3,4,1,1,46,6.504223226
7,3,4,1,1,47,6.484994401
7,3,4,1,1,48,6.48912734
7,3,4,1,1,49,6.511469004
7,3,4,1,1,50,6.537852655
7,3,4,1,1,51,6.546129279
7,3,4,1,1,52,6.507807146
7,3,4,1,1,53,6.389621331
7,3,4,1,1,54,6.15481463
7,3,4,1,1,55,5.764245478
7,3,4,1,1,56,5.177255859
7,3,4,1,1,57,4.352268775
7,3,4,1,1,58,3.247426757
7,3,4,1,1,59,1.822094302
7,3,4,1,1,60,0.040603144
7,3,4,1,1,61,-2.119767955
7,3,4,1,1,62,-4.654564315
7,3,4,1,1,63,-7.513143907
7,3,4,1,1,64,-10.58011757
7,3,4,1,1,65,-13.66893785
7,3,4,1,1,66,-16.53504623
7,3,4,1,1,67,-18.91231695
7,3,4,1,1,68,-20.56352239
7,3,4,1,1,69,-21.32928773
7,3,4,1,1,70,-21.16214046
7,3,4,1,1,71,-20.13406951
7,3,4,1,1,72,-18.41962678
7,3,4,1,1,73,-16.25551589
7,3,4,1,1,74,-13.88824368
7,3,4,1,1,75,-11.52311377
7,3,4,1,1,76,-9.289328751
7,3,4,1,1,77,-7.232110668
7,3,4,1,1,78,-5.329377515
7,3,4,1,1,79,-3.525215291
7,3,4,1,1,80,-1.766379209
7,3,4,1,1,81,-0.030101991
7,3,4,1,1,82,1.663873255
7,3,4,1,1,83,3.258937952
7,3,4,1,1,84,4.680201326
7,3,4,1,1,85,5.857947944
7,3,4,1,1,86,6.747640847
7,3,4,1,1,87,7.34049603
7,3,4,1,1,88,7.662987752
7,3,4,1,1,89,7.767487406
7,3,4,1,1,90,7.718010587
7,3,4,1,1,91,7.576149602
7,3,4,1,1,92,7.391512939
7,3,4,1,1,93,7.199301282
7,3,4,1,1,94,7.024179196
7,3,4,1,1,95,6.88584905
7,3,4,1,1,96,6.801411035
7,3,4,1,1,97,6.78147898
7,3,4,1,1,98,6.821191425
7,3,4,1,1,99,6.890334162
7,3,4,1,1,100,6.929414692
7,3,4,1,2,0,7.504407289
7,3,4,1,2,1,6.925916957
7,3,4,1,2,2,6.848159606
7,3,4,1,2,3,7.123107524
7,3,4,1,2,4,7.602272337
7,3,4,1,2,5,8.169360946
7,3,4,1,2,6,8.758309687
7,3,4,1,2,7,9.349357488
7,3,4,1,2,8,9.94829465
7,3,4,1,2,9,10.56060196
7,3,4,1,2,10,11.1734262
7,3,4,1,2,11,11.75163065
7,3,4,1,2,12,12.24634691
7,3,4,1,2,13,12.61057427
7,3,4,1,2,14,12.81448677
7,3,4,1,2,15,12.85377137
7,3,4,1,2,16,12.74852348
7,3,4,1,2,17,12.53469949
7,3,4,1,2,18,12.25318186
7,3,4,1,2,19,11.94078945
7,3,4,1,2,20,11.62526406
7,3,4,1,2,21,11.32444248
7,3,4,1,2,22,11.04842354
7,3,4,1,2,23,10.80266938
7,3,4,1,2,24,10.59016291
7,3,4,1,2,25,10.41153082
7,3,4,1,2,26,10.26384464
7,3,4,1,2,27,10.13989925
7,3,4,1,2,28,10.02949407
7,3,4,1,2,29,9.922534567
7,3,4,1,2,30,9.812437081
7,3,4,1,2,31,9.697875955
7,3,4,1,2,32,9.581750773
7,3,4,1,2,33,9.468367549
7,3,4,1,2,34,9.360844672
7,3,4,1,2,35,9.260193827
7,3,4,1,2,36,9.165862314
7,3,4,1,2,37,9.076365866
7,3,4,1,2,38,8.989104407
7,3,4,1,2,39,8.899755995
7,3,4,1,2,40,8.802602402
7,3,4,1,2,41,8.692646649
7,3,4,1,2,42,8.569311997
7,3,4,1,2,43,8.440547224
7,3,4,1,2,44,8.325179125
7,3,4,1,2,45,8.252116358
7,3,4,1,2,46,8.256100982
7,3,4,1,2,47,8.371625287
7,3,4,1,2,48,8.627249848
7,3,4,1,2,49,9.042190946
7,3,4,1,2,50,9.62633809
7,3,4,1,2,51,10.38361533
7,3,4,1,2,52,11.31766744
7,3,4,1,2,53,12.43829989
7,3,4,1,2,54,13.76673126
7,3,4,1,2,55,15.33737492
7,3,4,1,2,56,17.19403189
7,3,4,1,2,57,19.38001148
7,3,4,1,2,58,21.92494387
7,3,4,1,2,59,24.83313658
7,3,4,1,2,60,28.0776214
7,3,4,1,2,61,31.60172201
7,3,4,1,2,62,35.32541352
7,3,4,1,2,63,39.15412746
7,3,4,1,2,64,42.98844097
7,3,4,1,2,65,46.73503385
7,3,4,1,2,66,50.31717738
7,3,4,1,2,67,53.68080445
7,3,4,1,2,68,56.7940855
7,3,4,1,2,69,59.64047079
7,3,4,1,2,70,62.20903308
7,3,4,1,2,71,64.48581566
7,3,4,1,2,72,66.44956966
7,3,4,1,2,73,68.0735874
7,3,4,1,2,74,69.33254409
7,3,4,1,2,75,70.21057974
7,3,4,1,2,76,70.70596813
7,3,4,1,2,77,70.82924534
7,3,4,1,2,78,70.59601968
7,3,4,1,2,79,70.01824892
7,3,4,1,2,80,69.09823038
7,3,4,1,2,81,67.82791252
7,3,4,1,2,82,66.19338938
7,3,4,1,2,83,64.18241601
7,3,4,1,2,84,61.79185513
7,3,4,1,2,85,59.03253086
7,3,4,1,2,86,55.93056279
7,3,4,1,2,87,52.5255043
7,3,4,1,2,88,48.86653273
7,3,4,1,2,89,45.00826946
7,3,4,1,2,90,41.00742521
7,3,4,1,2,91,36.921192
7,3,4,1,2,92,32.80776364
7,3,4,1,2,93,28.72904112
7,3,4,1,2,94,24.75497077
7,3,4,1,2,95,20.96810584
7,3,4,1,2,96,17.46512573
7,3,4,1,2,97,14.35165497
7,3,4,1,2,98,11.72802699
7,3,4,1,2,99,9.668353798
7,3,4,1,2,100,8.199974679
7,3,4,1,3,0,20.46043418
7,3,4,1,3,1,20.15783758
7,3,4,1,3,2,19.94413984
7,3,4,1,3,3,19.78346669
7,3,4,1,3,4,19.63920527
7,3,4,1,3,5,19.48165725
7,3,4,1,3,6,19.29290383
7,3,4,1,3,7,19.06723185
7,3,4,1,3,8,18.80733783
7,3,4,1,3,9,18.51808002
7,3,4,1,3,10,18.20078808
7,3,4,1,3,11,17.85020731
7,3,4,1,3,12,17.45446556
7,3,4,1,3,13,16.9973689
7,3,4,1,3,14,16.46155622
7,3,4,1,3,15,15.83137525
7,3,4,1,3,16,15.09523408
7,3,4,1,3,17,14.24784563
7,3,4,1,3,18,13.29269596
7,3,4,1,3,19,12.24418727
7,3,4,1,3,20,11.12841647
7,3,4,1,3,21,9.981388928
7,3,4,1,3,22,8.843807312
7,3,4,1,3,23,7.753096832
7,3,4,1,3,24,6.734764363
7,3,4,1,3,25,5.795834015
7,3,4,1,3,26,4.923078623
7,3,4,1,3,27,4.087365999
7,3,4,1,3,28,3.254089766
7,3,4,1,3,29,2.396174053
7,3,4,1,3,30,1.504344686
7,3,4,1,3,31,0.590183799
7,3,4,1,3,32,-0.319528589
7,3,4,1,3,33,-1.193165914
7,3,4,1,3,34,-2.004042994
7,3,4,1,3,35,-2.735902087
7,3,4,1,3,36,-3.383717349
7,3,4,1,3,37,-3.952253812
7,3,4,1,3,38,-4.454216895
7,3,4,1,3,39,-4.908803184
7,3,4,1,3,40,-5.339550595
7,3,4,1,3,41,-5.77087436
7,3,4,1,3,42,-6.223542706
7,3,4,1,3,43,-6.710241385
7,3,4,1,3,44,-7.23276012
7,3,4,1,3,45,-7.781486393
7,3,4,1,3,46,-8.337778277
7,3,4,1,3,47,-8.878750965
7,3,4,1,3,48,-9.383158722
7,3,4,1,3,49,-9.836133048
7,3,4,1,3,50,-10.23092853
7,3,4,1,3,51,-10.56740738
7,3,4,1,3,52,-10.8479683
7,3,4,1,3,53,-11.07185296
7,3,4,1,3,54,-11.22892673
7,3,4,1,3,55,-11.29456598
7,3,4,1,3,56,-11.22798813
7,3,4,1,3,57,-10.97616702
7,3,4,1,3,58,-10.48336517
7,3,4,1,3,59,-9.704284399
7,3,4,1,3,60,-8.616887984
7,3,4,1,3,61,-7.230012958
7,3,4,1,3,62,-5.582898022
7,3,4,1,3,63,-3.736186184
7,3,4,1,3,64,-1.759246405
7,3,4,1,3,65,0.281135535
7,3,4,1,3,66,2.327281023
7,3,4,1,3,67,4.332712887
7,3,4,1,3,68,6.262706032
7,3,4,1,3,69,8.094970447
7,3,4,1,3,70,9.820889166
7,3,4,1,3,71,11.44532918
7,3,4,1,3,72,12.98388256
7,3,4,1,3,73,14.45715602
7,3,4,1,3,74,15.88416439
7,3,4,1,3,75,17.27708964
7,3,4,1,3,76,18.63838014
7,3,4,1,3,77,19.96023333
7,3,4,1,3,78,21.22594975
7,3,4,1,3,79,22.4133937
7,3,4,1,3,80,23.49999025
7,3,4,1,3,81,24.46777518
7,3,4,1,3,82,25.30653876
7,3,4,1,3,83,26.01351486
7,3,4,1,3,84,26.58990543
7,3,4,1,3,85,27.03639263
7,3,4,1,3,86,27.3502522
7,3,4,1,3,87,27.52533517
7,3,4,1,3,88,27.55440949
7,3,4,1,3,89,27.43244214
7,3,4,1,3,90,27.15946891
7,3,4,1,3,91,26.74230003
7,3,4,1,3,92,26.19511872
7,3,4,1,3,93,25.53977154
7,3,4,1,3,94,24.80613495
7,3,4,1,3,95,24.03244891
7,3,4,1,3,96,23.26422785
7,3,4,1,3,97,22.5503467
7,3,4,1,3,98,21.93554166
7,3,4,1,3,99,21.45058253
7,3,4,1,3,100,21.10345834
7,3,4,2,1,0,-3.589919299
7,3,4,2,1,1,-3.811802196
7,3,4,2,1,2,-4.116227394
7,3,4,2,1,3,-4.457582864
7,3,4,2,1,4,-4.764441386
7,3,4,2,1,5,-4.96092457
7,3,4,2,1,6,-4.988666433
7,3,4,2,1,7,-4.822378435
7,3,4,2,1,8,-4.476427529
7,3,4,2,1,9,-4.001006963
7,3,4,2,1,10,-3.46965861
7,3,4,2,1,11,-2.960517868
7,3,4,2,1,12,-2.53725423
7,3,4,2,1,13,-2.235703617
7,3,4,2,1,14,-2.060459739
7,3,4,2,1,15,-1.992236792
7,3,4,2,1,16,-2.001518729
7,3,4,2,1,17,-2.062229103
7,3,4,2,1,18,-2.159617294
7,3,4,2,1,19,-2.289977741
7,3,4,2,1,20,-2.453337654
7,3,4,2,1,21,-2.643497205
7,3,4,2,1,22,-2.84161131
7,3,4,2,1,23,-3.017332233
7,3,4,2,1,24,-3.137043871
7,3,4,2,1,25,-3.174798643
7,3,4,2,1,26,-3.120829928
7,3,4,2,1,27,-2.985046749
7,3,4,2,1,28,-2.79437087
7,3,4,2,1,29,-2.584634975
7,3,4,2,1,30,-2.389363353
7,3,4,2,1,31,-2.23022204
7,3,4,2,1,32,-2.113364182
7,3,4,2,1,33,-2.03199821
7,3,4,2,1,34,-1.972934707
7,3,4,2,1,35,-1.922797618
7,3,4,2,1,36,-1.871213011
7,3,4,2,1,37,-1.810810847
7,3,4,2,1,38,-1.735523347
7,3,4,2,1,39,-1.639140963
7,3,4,2,1,40,-1.515567333
7,3,4,2,1,41,-1.361198385
7,3,4,2,1,42,-1.17832729
7,3,4,2,1,43,-0.977455508
7,3,4,2,1,44,-0.776244865
7,3,4,2,1,45,-0.594757816
7,3,4,2,1,46,-0.448612602
7,3,4,2,1,47,-0.343286724
7,3,4,2,1,48,-0.272484904
7,3,4,2,1,49,-0.221496628
7,3,4,2,1,50,-0.174218385
7,3,4,2,1,51,-0.120581951
7,3,4,2,1,52,-0.061683432
7,3,4,2,1,53,-0.011455994
7,3,4,2,1,54,0.005183741
7,3,4,2,1,55,-0.042165104
7,3,4,2,1,56,-0.181239666
7,3,4,2,1,57,-0.429884794
7,3,4,2,1,58,-0.793119744
7,3,4,2,1,59,-1.264401077
7,3,4,2,1,60,-1.826928677
7,3,4,2,1,61,-2.452249592
7,3,4,2,1,62,-3.097593174
7,3,4,2,1,63,-3.707196723
7,3,4,2,1,64,-4.221264916
7,3,4,2,1,65,-4.59168437
7,3,4,2,1,66,-4.798170401
7,3,4,2,1,67,-4.855500741
7,3,4,2,1,68,-4.807889241
7,3,4,2,1,69,-4.712575304
7,3,4,2,1,70,-4.62154214
7,3,4,2,1,71,-4.568974768
7,3,4,2,1,72,-4.567090944
7,3,4,2,1,73,-4.608825855
7,3,4,2,1,74,-4.672888623
7,3,4,2,1,75,-4.729495407
7,3,4,2,1,76,-4.747051899
7,3,4,2,1,77,-4.700919193
7,3,4,2,1,78,-4.582630546
7,3,4,2,1,79,-4.405297175
7,3,4,2,1,80,-4.201740806
7,3,4,2,1,81,-4.014476834
7,3,4,2,1,82,-3.881444572
7,3,4,2,1,83,-3.823452676
7,3,4,2,1,84,-3.838477437
7,3,4,2,1,85,-3.903753821
7,3,4,2,1,86,-3.983028936
7,3,4,2,1,87,-4.036302354
7,3,4,2,1,88,-4.030425595
7,3,4,2,1,89,-3.949221087
7,3,4,2,1,90,-3.799744051
7,3,4,2,1,91,-3.611332907
7,3,4,2,1,92,-3.426178429
7,3,4,2,1,93,-3.284569042
7,3,4,2,1,94,-3.211107616
7,3,4,2,1,95,-3.208007738
7,3,4,2,1,96,-3.258898264
7,3,4,2,1,97,-3.340538942
7,3,4,2,1,98,-3.436250804
7,3,4,2,1,99,-3.543972618
7,3,4,2,1,100,-3.674425916
7,3,4,2,2,0,11.48713692
7,3,4,2,2,1,11.53518324
7,3,4,2,2,2,11.98284831
7,3,4,2,2,3,12.71891702
7,3,4,2,2,4,13.64606471
7,3,4,2,2,5,14.68330756
7,3,4,2,2,6,15.75984933
7,3,4,2,2,7,16.80611372
7,3,4,2,2,8,17.74857894
7,3,4,2,2,9,18.51225347
7,3,4,2,2,10,19.03034076
7,3,4,2,2,11,19.25625319
7,3,4,2,2,12,19.17212348
7,3,4,2,2,13,18.79027199
7,3,4,2,2,14,18.14873576
7,3,4,2,2,15,17.30314276
7,3,4,2,2,16,16.31787173
7,3,4,2,2,17,15.25767174
7,3,4,2,2,18,14.18055657
7,3,4,2,2,19,13.13274783
7,3,4,2,2,20,12.1469762
7,3,4,2,2,21,11.24449476
7,3,4,2,2,22,10.43954317
7,3,4,2,2,23,9.743952967
7,3,4,2,2,24,9.169888442
7,3,4,2,2,25,8.729533459
7,3,4,2,2,26,8.431218283
7,3,4,2,2,27,8.272492649
7,3,4,2,2,28,8.233628198
7,3,4,2,2,29,8.276579285
7,3,4,2,2,30,8.352007143
7,3,4,2,2,31,8.410098951
7,3,4,2,2,32,8.409749373
7,3,4,2,2,33,8.324027786
7,3,4,2,2,34,8.141900337
7,3,4,2,2,35,7.86720381
7,3,4,2,2,36,7.514989359
7,3,4,2,2,37,7.106872578
7,3,4,2,2,38,6.666941813
7,3,4,2,2,39,6.219547019
7,3,4,2,2,40,5.788411044
7,3,4,2,2,41,5.395722828
7,3,4,2,2,42,5.060447138
7,3,4,2,2,43,4.796006369
7,3,4,2,2,44,4.608333222
7,3,4,2,2,45,4.495353435
7,3,4,2,2,46,4.44873535
7,3,4,2,2,47,4.457437674
7,3,4,2,2,48,4.512191885
7,3,4,2,2,49,4.609862167
7,3,4,2,2,50,4.756981483
7,3,4,2,2,51,4.972128731
7,3,4,2,2,52,5.287009662
7,3,4,2,2,53,5.745836571
7,3,4,2,2,54,6.402389784
7,3,4,2,2,55,7.314950466
7,3,4,2,2,56,8.540004969
7,3,4,2,2,57,10.12541725
7,3,4,2,2,58,12.1029134
7,3,4,2,2,59,14.48069845
7,3,4,2,2,60,17.23765851
7,3,4,2,2,61,20.32234527
7,3,4,2,2,62,23.65840789
7,3,4,2,2,63,27.15707731
7,3,4,2,2,64,30.73251189
7,3,4,2,2,65,34.31310973
7,3,4,2,2,66,37.84419711
7,3,4,2,2,67,41.28295786
7,3,4,2,2,68,44.59121742
7,3,4,2,2,69,47.73009203
7,3,4,2,2,70,50.65787021
7,3,4,2,2,71,53.33074867
7,3,4,2,2,72,55.70567046
7,3,4,2,2,73,57.7446922
7,3,4,2,2,74,59.42019039
7,3,4,2,2,75,60.71896629
7,3,4,2,2,76,61.64313159
7,3,4,2,2,77,62.20634407
7,3,4,2,2,78,62.42746546
7,3,4,2,2,79,62.3248427
7,3,4,2,2,80,61.91340621
7,3,4,2,2,81,61.20400144
7,3,4,2,2,82,60.20340289
7,3,4,2,2,83,58.91424916
7,3,4,2,2,84,57.33526719
7,3,4,2,2,85,55.46330153
7,3,4,2,2,86,53.29824553
7,3,4,2,2,87,50.84960196
7,3,4,2,2,88,48.14055633
7,3,4,2,2,89,45.20652164
7,3,4,2,2,90,42.08966973
7,3,4,2,2,91,38.83479525
7,3,4,2,2,92,35.49107018
7,3,4,2,2,93,32.1200195
7,3,4,2,2,94,28.80434024
7,3,4,2,2,95,25.65029888
7,3,4,2,2,96,22.77872933
7,3,4,2,2,97,20.30683626
7,3,4,2,2,98,18.32781389
7,3,4,2,2,99,16.89515608
7,3,4,2,2,100,16.01645706
7,3,4,2,3,0,23.79803978
7,3,4,2,3,1,23.4182629
7,3,4,2,3,2,22.96429034
7,3,4,2,3,3,22.41851552
7,3,4,2,3,4,21.78633395
7,3,4,2,3,5,21.09226245
7,3,4,2,3,6,20.36937749
7,3,4,2,3,7,19.64589339
7,3,4,2,3,8,18.93394368
7,3,4,2,3,9,18.22482566
7,3,4,2,3,10,17.49230794
7,3,4,2,3,11,16.70273204
7,3,4,2,3,12,15.8267239
7,3,4,2,3,13,14.84747424
7,3,4,2,3,14,13.76304583
7,3,4,2,3,15,12.5837519
7,3,4,2,3,16,11.32817948
7,3,4,2,3,17,10.02049849
7,3,4,2,3,18,8.689276398
7,3,4,2,3,19,7.365863479
7,3,4,2,3,20,6.081079782
7,3,4,2,3,21,4.861053788
7,3,4,2,3,22,3.724365105
7,3,4,2,3,23,2.681488179
7,3,4,2,3,24,1.735956396
7,3,4,2,3,25,0.885815159
7,3,4,2,3,26,0.124492721
7,3,4,2,3,27,-0.559266177
7,3,4,2,3,28,-1.181452352
7,3,4,2,3,29,-1.761177979
7,3,4,2,3,30,-2.317139057
7,3,4,2,3,31,-2.864356012
7,3,4,2,3,32,-3.412883799
7,3,4,2,3,33,-3.967889939
7,3,4,2,3,34,-4.530412423
7,3,4,2,3,35,-5.098739959
7,3,4,2,3,36,-5.670709001
7,3,4,2,3,37,-6.246131168
7,3,4,2,3,38,-6.827754292
7,3,4,2,3,39,-7.419752734
7,3,4,2,3,40,-8.024338942
7,3,4,2,3,41,-8.638267408
7,3,4,2,3,42,-9.250895355
7,3,4,2,3,43,-9.844730744
7,3,4,2,3,44,-10.39915694
7,3,4,2,3,45,-10.8965375
7,3,4,2,3,46,-11.32859887
7,3,4,2,3,47,-11.70018719
7,3,4,2,3,48,-12.02790166
7,3,4,2,3,49,-12.33342022
7,3,4,2,3,50,-12.63357352
7,3,4,2,3,51,-12.93101379
7,3,4,2,3,52,-13.208808
7,3,4,2,3,53,-13.43090024
7,3,4,2,3,54,-13.54824221
7,3,4,2,3,55,-13.50814845
7,3,4,2,3,56,-13.26360503
7,3,4,2,3,57,-12.78007506
7,3,4,2,3,58,-12.03963141
7,3,4,2,3,59,-11.04289404
7,3,4,2,3,60,-9.809712
7,3,4,2,3,61,-8.378199528
7,3,4,2,3,62,-6.801606059
7,3,4,2,3,63,-5.141649088
7,3,4,2,3,64,-3.458886927
7,3,4,2,3,65,-1.802820927
7,3,4,2,3,66,-0.204867935
7,3,4,2,3,67,1.323852203
7,3,4,2,3,68,2.790889425
7,3,4,2,3,69,4.216939348
